question,answer_llm,answer_orig,document
"For Module 2 Q2, why does my cosine similarity not match any multiple-choice answer even though my code runs fine?","The most likely reason is that you used a different embedding model than the homework expects.

For Module 2 Q2, you should use:

```python
from embedder import Embedder
model = Embedder()
```

not `sentence-transformers` or another lesson model like `multi-qa-mpnet-base-dot-v1` or `all-mpnet-base-v2`.

Also double-check that:

- you’re embedding the page’s `content` field,
- you’re comparing it to the query vector from Q1,
- and you’re using the normalized vectors from `Embedder` correctly, so the dot product is the cosine similarity.

If the value is still slightly off, choose the closest multiple-choice option, since small numerical differences can happen.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
"Am I supposed to use `sentence-transformers` for the homework embeddings, or is there a specific model I need to load instead?","For the **Module 2 homework**, you should **not** use `sentence-transformers` directly. Use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

That said, both approaches can produce the same vectors for the same model, but the homework is specifically set up to use `Embedder`. If you use a different embedding model, your cosine similarity may not match the options.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
"Could the reason my similarity score is off be that I embedded the wrong text, like the filename or full row instead of the page content?","Yes — that could definitely be the reason. The homework says to embed the page’s **`content`** field, not the filename or the whole row/dict.

Also make sure you:
- use the homework’s `Embedder` from `embedder.py`
- compare against the **Q1 query vector**
- remember the vectors are already normalized, so dot product = cosine similarity

If you want, I can help you check the exact line where you embed the text.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
"When computing Q2, do I need to normalize the vectors myself, or does the homework embedder already give cosine-ready vectors?","No — for Q2, the homework `Embedder` already returns **normalized vectors**, so you do **not** need to normalize them yourself.

That means the **dot product is the cosine similarity directly**.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
"If my cosine value is close but not exactly one of the choices, should I worry about tiny numerical differences or just choose the nearest option?","Yes — if it’s close, choose the nearest option. Tiny numerical differences are expected.","The most common cause is using a different embedding model than the homework specifies. Homework 2 tells you **not** to use `sentence-transformers` and to use the lightweight ONNX `Embedder` from `embedder.py` instead:

```python
from embedder import Embedder
model = Embedder()
```

Both approaches produce the same vectors for the same model, but if you embed with a different model (for example the `multi-qa-mpnet-base-dot-v1` model from the lessons, or `all-mpnet-base-v2`) you'll get a cosine value that isn't among the options.

Also check that:

- You're embedding the page's `content` field (not the filename or the whole dict).
- You're comparing against the query vector from Q1.
- The vectors are normalized — the `Embedder` returns normalized vectors, so the dot product is the cosine similarity directly.

If your value is still slightly off after using the right model, pick the closest option — small numerical differences are expected.",eaa17a9dc6
How do I set up the Gemini key for Kestra so the AI Copilot and the flows both work?,"Set both variables **before starting Kestra**, then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                              # for the AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)             # for the flows
docker compose up -d
```

Important:
- **AI Copilot** uses the plain `GEMINI_API_KEY`
- **Flows** use `SECRET_GEMINI_API_KEY` and it must be **base64-encoded**

If it still doesn’t work, verify the key is set in the same shell with:

```bash
echo $GEMINI_API_KEY
```

and make sure Kestra was restarted after exporting the variables.","Kestra reads secrets from environment variables that are prefixed with `SECRET_` and whose value is **base64-encoded**. You export them in the terminal *before* starting Kestra. For Gemini you need two variables — the plain one (used by the AI Copilot) and the base64-encoded `SECRET_` one (used by the flows):

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                              # used by AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)             # used by the flows
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)  # required for flow 3
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)  # required for web search (flows 3, 5, 6)
```

Then start (or restart) Kestra so it picks up the variables:

```bash
docker compose up -d
```

Inside a flow, reference a secret **without** the `SECRET_` prefix:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

See the [setup lesson](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/03-setup.md) for the full walkthrough. Never commit your keys to Git.",3860e5fe8b
"Do I need to export OpenAI and Tavily secrets before starting Kestra, and what format should they be in?","Yes. Export them **before starting Kestra**.

They should be set as environment variables with the `SECRET_` prefix, and the value should be **base64-encoded**:

```bash
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)
```

Then start or restart Kestra so it picks them up:

```bash
docker compose up -d
```

Inside flows, reference them without the `SECRET_` prefix, e.g. `{{ secret('OPENAI_API_KEY') }}`.","Kestra reads secrets from environment variables that are prefixed with `SECRET_` and whose value is **base64-encoded**. You export them in the terminal *before* starting Kestra. For Gemini you need two variables — the plain one (used by the AI Copilot) and the base64-encoded `SECRET_` one (used by the flows):

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                              # used by AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)             # used by the flows
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)  # required for flow 3
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)  # required for web search (flows 3, 5, 6)
```

Then start (or restart) Kestra so it picks up the variables:

```bash
docker compose up -d
```

Inside a flow, reference a secret **without** the `SECRET_` prefix:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

See the [setup lesson](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/03-setup.md) for the full walkthrough. Never commit your keys to Git.",3860e5fe8b
"Why is Kestra not seeing my API key after I added it, and do I need to restart the containers?","Kestra won’t see the new API key if it was added **after** the containers were already started, because the container only picks up environment variables at startup.

What to do:
- Export the key in the same shell session:
  ```bash
  export GEMINI_API_KEY=""your-gemini-api-key-here""
  export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
  ```
- Then **restart Kestra**:
  ```bash
  docker compose up -d
  ```

So yes — you generally need to restart the containers after adding or changing the key.

Also note:
- The Copilot uses the **plain** `GEMINI_API_KEY`
- The flows use `SECRET_GEMINI_API_KEY` in base64 form

If it still doesn’t work, the key may be missing, mistyped, or encoded incorrectly.","Kestra reads secrets from environment variables that are prefixed with `SECRET_` and whose value is **base64-encoded**. You export them in the terminal *before* starting Kestra. For Gemini you need two variables — the plain one (used by the AI Copilot) and the base64-encoded `SECRET_` one (used by the flows):

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                              # used by AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)             # used by the flows
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)  # required for flow 3
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)  # required for web search (flows 3, 5, 6)
```

Then start (or restart) Kestra so it picks up the variables:

```bash
docker compose up -d
```

Inside a flow, reference a secret **without** the `SECRET_` prefix:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

See the [setup lesson](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/03-setup.md) for the full walkthrough. Never commit your keys to Git.",3860e5fe8b
"When I use a secret in a Kestra flow, should I include the SECRET_ part or not?","No — when you reference a secret inside a Kestra flow, **do not include the `SECRET_` prefix**.

Example:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

The environment variable should be named like `SECRET_GEMINI_API_KEY`, but inside the flow you use just `GEMINI_API_KEY`.","Kestra reads secrets from environment variables that are prefixed with `SECRET_` and whose value is **base64-encoded**. You export them in the terminal *before* starting Kestra. For Gemini you need two variables — the plain one (used by the AI Copilot) and the base64-encoded `SECRET_` one (used by the flows):

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                              # used by AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)             # used by the flows
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)  # required for flow 3
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)  # required for web search (flows 3, 5, 6)
```

Then start (or restart) Kestra so it picks up the variables:

```bash
docker compose up -d
```

Inside a flow, reference a secret **without** the `SECRET_` prefix:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

See the [setup lesson](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/03-setup.md) for the full walkthrough. Never commit your keys to Git.",3860e5fe8b
"What exact environment variables do I need for Gemini, OpenAI, and Tavily in the orchestration module?","For the orchestration module, the exact environment variables are:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)
```

Notes:
- `GEMINI_API_KEY` is the plain variable used by the AI Copilot.
- The `SECRET_...` variables are base64-encoded and used by Kestra flows.
- Inside flows, reference them without the `SECRET_` prefix, e.g. `{{ secret('GEMINI_API_KEY') }}`.","Kestra reads secrets from environment variables that are prefixed with `SECRET_` and whose value is **base64-encoded**. You export them in the terminal *before* starting Kestra. For Gemini you need two variables — the plain one (used by the AI Copilot) and the base64-encoded `SECRET_` one (used by the flows):

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                              # used by AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n $GEMINI_API_KEY | base64)             # used by the flows
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)  # required for flow 3
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)  # required for web search (flows 3, 5, 6)
```

Then start (or restart) Kestra so it picks up the variables:

```bash
docker compose up -d
```

Inside a flow, reference a secret **without** the `SECRET_` prefix:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

See the [setup lesson](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/03-setup.md) for the full walkthrough. Never commit your keys to Git.",3860e5fe8b
"Why does Kestra AI Copilot keep saying it can only assist with creating Kestra flows, and what setting am I missing?","Kestra AI Copilot says that because it isn’t getting a valid **plain `GEMINI_API_KEY`**, so it falls back to a canned refusal.

What you’re likely missing is this setting:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
```

Then restart Kestra:

```bash
docker compose up -d
```

A few important notes:

- The Copilot in Kestra Open Source only supports **Gemini**.
- It reads **`GEMINI_API_KEY`** directly, not `SECRET_GEMINI_API_KEY`.
- If it still fails, check:
  - the variable is set in the same shell you used to start Kestra
  - the key is correct
  - you may have hit Gemini free-tier quota / rate limits

If you want, I can also show the difference between `GEMINI_API_KEY` and `SECRET_GEMINI_API_KEY`.","This message means the AI Copilot didn't get a valid Gemini API key, so it falls back to a canned refusal. In Kestra's Open Source edition the Copilot only supports Gemini, and it reads the **plain** `GEMINI_API_KEY` variable (not the base64-encoded `SECRET_GEMINI_API_KEY` that the flows use).

Make sure you exported the plain key before starting Kestra, then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

If it still fails, the key is usually missing, mistyped, or rate-limited:

- Confirm the variable is actually set in the shell you ran `docker compose up` from (`echo $GEMINI_API_KEY`).
- Generate a fresh key in [Google AI Studio](https://aistudio.google.com/app/apikey).
- If you've been running the agent/multi-agent flows a lot, you may have hit the free-tier quota (`429 Resource Exhausted`) — wait a minute and retry.

Note that the Copilot needs the **plain** `GEMINI_API_KEY` while the flows need `SECRET_GEMINI_API_KEY` — export both.",04440cab11
"In Kestra Open Source, do I need to use a normal Gemini key or the base64 secret one for the AI Copilot?","For the **AI Copilot** in Kestra Open Source, use the **normal/plain `GEMINI_API_KEY`**, **not** the base64 `SECRET_` one.

- **AI Copilot:** `GEMINI_API_KEY`
- **Flows inside Kestra:** `SECRET_GEMINI_API_KEY` (base64-encoded)

So yes, the Copilot needs the **plain Gemini key**.","This message means the AI Copilot didn't get a valid Gemini API key, so it falls back to a canned refusal. In Kestra's Open Source edition the Copilot only supports Gemini, and it reads the **plain** `GEMINI_API_KEY` variable (not the base64-encoded `SECRET_GEMINI_API_KEY` that the flows use).

Make sure you exported the plain key before starting Kestra, then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

If it still fails, the key is usually missing, mistyped, or rate-limited:

- Confirm the variable is actually set in the shell you ran `docker compose up` from (`echo $GEMINI_API_KEY`).
- Generate a fresh key in [Google AI Studio](https://aistudio.google.com/app/apikey).
- If you've been running the agent/multi-agent flows a lot, you may have hit the free-tier quota (`429 Resource Exhausted`) — wait a minute and retry.

Note that the Copilot needs the **plain** `GEMINI_API_KEY` while the flows need `SECRET_GEMINI_API_KEY` — export both.",04440cab11
"I already set SECRET_GEMINI_API_KEY for the flows, but Copilot still refuses to answer — what variable should I export and where?","Export the plain `GEMINI_API_KEY` in the shell before starting Kestra, and restart it.

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

`SECRET_GEMINI_API_KEY` is for the flows, but the Copilot reads the plain `GEMINI_API_KEY`.","This message means the AI Copilot didn't get a valid Gemini API key, so it falls back to a canned refusal. In Kestra's Open Source edition the Copilot only supports Gemini, and it reads the **plain** `GEMINI_API_KEY` variable (not the base64-encoded `SECRET_GEMINI_API_KEY` that the flows use).

Make sure you exported the plain key before starting Kestra, then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

If it still fails, the key is usually missing, mistyped, or rate-limited:

- Confirm the variable is actually set in the shell you ran `docker compose up` from (`echo $GEMINI_API_KEY`).
- Generate a fresh key in [Google AI Studio](https://aistudio.google.com/app/apikey).
- If you've been running the agent/multi-agent flows a lot, you may have hit the free-tier quota (`429 Resource Exhausted`) — wait a minute and retry.

Note that the Copilot needs the **plain** `GEMINI_API_KEY` while the flows need `SECRET_GEMINI_API_KEY` — export both.",04440cab11
What’s the quickest way to fix the Kestra Copilot fallback message after adding my Gemini API key?,"The quickest fix is to make sure Kestra is reading the **plain** `GEMINI_API_KEY` and then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

A common mistake is setting only `SECRET_GEMINI_API_KEY` — that one is for flows, not for the Copilot fallback. If it still says the canned message, verify the key is actually set in the same shell and restart Kestra.","This message means the AI Copilot didn't get a valid Gemini API key, so it falls back to a canned refusal. In Kestra's Open Source edition the Copilot only supports Gemini, and it reads the **plain** `GEMINI_API_KEY` variable (not the base64-encoded `SECRET_GEMINI_API_KEY` that the flows use).

Make sure you exported the plain key before starting Kestra, then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

If it still fails, the key is usually missing, mistyped, or rate-limited:

- Confirm the variable is actually set in the shell you ran `docker compose up` from (`echo $GEMINI_API_KEY`).
- Generate a fresh key in [Google AI Studio](https://aistudio.google.com/app/apikey).
- If you've been running the agent/multi-agent flows a lot, you may have hit the free-tier quota (`429 Resource Exhausted`) — wait a minute and retry.

Note that the Copilot needs the **plain** `GEMINI_API_KEY` while the flows need `SECRET_GEMINI_API_KEY` — export both.",04440cab11
"Could this Kestra Copilot error be caused by a bad key or quota limit, and how do I check that?","Yes — it could be caused by either a bad/missing Gemini key or a quota/rate limit issue.

How to check:

1. Verify the plain key is set in the shell where you start Kestra:
```bash
echo $GEMINI_API_KEY
```

2. Make sure you exported the plain key before starting Kestra, then restart it:
```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

3. If the key is set but it still fails, it may be rate-limited on Gemini’s free tier. The context mentions a `429 Resource Exhausted` error in that case — wait a minute and try again.

Also note:
- Kestra AI Copilot uses the plain `GEMINI_API_KEY`
- The flows use the base64-encoded `SECRET_GEMINI_API_KEY`

If needed, generate a fresh key in Google AI Studio.","This message means the AI Copilot didn't get a valid Gemini API key, so it falls back to a canned refusal. In Kestra's Open Source edition the Copilot only supports Gemini, and it reads the **plain** `GEMINI_API_KEY` variable (not the base64-encoded `SECRET_GEMINI_API_KEY` that the flows use).

Make sure you exported the plain key before starting Kestra, then restart it:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""
docker compose up -d
```

If it still fails, the key is usually missing, mistyped, or rate-limited:

- Confirm the variable is actually set in the shell you ran `docker compose up` from (`echo $GEMINI_API_KEY`).
- Generate a fresh key in [Google AI Studio](https://aistudio.google.com/app/apikey).
- If you've been running the agent/multi-agent flows a lot, you may have hit the free-tier quota (`429 Resource Exhausted`) — wait a minute and retry.

Note that the Copilot needs the **plain** `GEMINI_API_KEY` while the flows need `SECRET_GEMINI_API_KEY` — export both.",04440cab11
Why does my Kestra flow say the Gemini key is missing or invalid even though I already set SECRET_GEMINI_API_KEY?,"The most likely issue is that the **base64 secret was encoded incorrectly**.

If you used `echo` without `-n`, it adds a trailing newline, which changes the encoded value and makes the decoded key invalid. Use:

```bash
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
```

Also check these common gotchas:

- **Restart Kestra** after exporting the variable so it picks up the change:
  ```bash
  docker compose up -d
  ```
  or
  ```bash
  docker compose down && docker compose up -d
  ```
- In your flow, reference it **without** the `SECRET_` prefix:
  ```yaml
  {{ secret('GEMINI_API_KEY') }}
  ```
- Make sure you exported it in the **same shell session** where you start Kestra.

If you want, I can also show the exact correct setup for both `GEMINI_API_KEY` and `SECRET_GEMINI_API_KEY`.","The most common cause is a corrupted base64 value. If you encode the key with a trailing space or newline, the decoded secret is wrong and authentication fails.

Use `echo -n` (which omits the trailing newline) and quote the value:

```bash
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
```

Other things to check:

- You must **restart** Kestra after exporting, so the container picks up the new variables: `docker compose up -d` (or `docker compose down && docker compose up -d`).
- Reference the secret in flows **without** the `SECRET_` prefix: `{{ secret('GEMINI_API_KEY') }}`.
- Export the variables in the same shell session you start Kestra from.

A cleaner alternative is to put the keys in a `.env` file and pass it explicitly:

```bash
docker compose --env-file ./.env -f ./docker-compose.yml up -d
```",c8ca21af33
"Could a bad base64 encode be the reason Kestra can't read my API secret, and how should I export it properly?","Yes — a bad base64 encoding can definitely cause Kestra to fail reading the API secret.

Make sure you export it like this:

```bash
export GEMINI_API_KEY=""your-gemini-api-key-here""                               # plain key for AI Copilot
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)            # base64 for flows
```

Key points:
- Use `echo -n` so you don’t add a trailing newline.
- Quote the variable: `""$GEMINI_API_KEY""`.
- Restart Kestra after exporting the variables.

If you also need OpenAI and Tavily:

```bash
export SECRET_OPENAI_API_KEY=$(echo -n ""your-openai-api-key-here"" | base64)
export SECRET_TAVILY_API_KEY=$(echo -n ""your-tavily-api-key-here"" | base64)
```

Then start Kestra again:

```bash
docker compose up -d
```

Inside flows, reference it without the `SECRET_` prefix:

```yaml
{{ secret('GEMINI_API_KEY') }}
```

","The most common cause is a corrupted base64 value. If you encode the key with a trailing space or newline, the decoded secret is wrong and authentication fails.

Use `echo -n` (which omits the trailing newline) and quote the value:

```bash
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
```

Other things to check:

- You must **restart** Kestra after exporting, so the container picks up the new variables: `docker compose up -d` (or `docker compose down && docker compose up -d`).
- Reference the secret in flows **without** the `SECRET_` prefix: `{{ secret('GEMINI_API_KEY') }}`.
- Export the variables in the same shell session you start Kestra from.

A cleaner alternative is to put the keys in a `.env` file and pass it explicitly:

```bash
docker compose --env-file ./.env -f ./docker-compose.yml up -d
```",c8ca21af33
"Do I need to restart Kestra after changing environment variables, or does it pick them up automatically?","Yes — you need to restart Kestra after changing environment variables so the container picks them up. It does **not** automatically reload them.

Use:

```bash
docker compose up -d
```

If needed, you can also do:

```bash
docker compose down && docker compose up -d
```

Also make sure you export the variables in the same shell before starting Kestra.","The most common cause is a corrupted base64 value. If you encode the key with a trailing space or newline, the decoded secret is wrong and authentication fails.

Use `echo -n` (which omits the trailing newline) and quote the value:

```bash
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
```

Other things to check:

- You must **restart** Kestra after exporting, so the container picks up the new variables: `docker compose up -d` (or `docker compose down && docker compose up -d`).
- Reference the secret in flows **without** the `SECRET_` prefix: `{{ secret('GEMINI_API_KEY') }}`.
- Export the variables in the same shell session you start Kestra from.

A cleaner alternative is to put the keys in a `.env` file and pass it explicitly:

```bash
docker compose --env-file ./.env -f ./docker-compose.yml up -d
```",c8ca21af33
"When I use a secret in a Kestra flow, should I reference it as SECRET_GEMINI_API_KEY or just GEMINI_API_KEY?","Use the secret in flows as `{{ secret('GEMINI_API_KEY') }}` — **without** the `SECRET_` prefix.

`SECRET_GEMINI_API_KEY` is the environment variable name you export in the shell, but inside Kestra flows you reference it as `GEMINI_API_KEY`.","The most common cause is a corrupted base64 value. If you encode the key with a trailing space or newline, the decoded secret is wrong and authentication fails.

Use `echo -n` (which omits the trailing newline) and quote the value:

```bash
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
```

Other things to check:

- You must **restart** Kestra after exporting, so the container picks up the new variables: `docker compose up -d` (or `docker compose down && docker compose up -d`).
- Reference the secret in flows **without** the `SECRET_` prefix: `{{ secret('GEMINI_API_KEY') }}`.
- Export the variables in the same shell session you start Kestra from.

A cleaner alternative is to put the keys in a `.env` file and pass it explicitly:

```bash
docker compose --env-file ./.env -f ./docker-compose.yml up -d
```",c8ca21af33
"Is it better to keep my API keys in a .env file for Kestra, and how do I make docker compose use that file?","Yes — for Kestra, it’s a good idea to keep API keys in a `.env` file and keep that file out of Git.

### What to do
- Put your keys in `.env`
- Add `.env` to `.gitignore`
- Start Docker Compose with that file explicitly

Example:

```bash
docker compose --env-file ./.env -f ./docker-compose.yml up -d
```

### Example `.env`
```bash
OPENAI_API_KEY=sk-...
GROQ_API_KEY=gsk_...
GEMINI_API_KEY=...
```

### Important notes
- Don’t commit `.env` to your repo
- For Kestra secrets, make sure the values are correctly encoded if you’re using `SECRET_...`
- If you change the environment variables, restart Kestra with Docker Compose so it picks them up

If you want, I can also show you how to structure the `.env`, `.gitignore`, and `docker-compose.yml` together.","The most common cause is a corrupted base64 value. If you encode the key with a trailing space or newline, the decoded secret is wrong and authentication fails.

Use `echo -n` (which omits the trailing newline) and quote the value:

```bash
export SECRET_GEMINI_API_KEY=$(echo -n ""$GEMINI_API_KEY"" | base64)
```

Other things to check:

- You must **restart** Kestra after exporting, so the container picks up the new variables: `docker compose up -d` (or `docker compose down && docker compose up -d`).
- Reference the secret in flows **without** the `SECRET_` prefix: `{{ secret('GEMINI_API_KEY') }}`.
- Export the variables in the same shell session you start Kestra from.

A cleaner alternative is to put the keys in a `.env` file and pass it explicitly:

```bash
docker compose --env-file ./.env -f ./docker-compose.yml up -d
```",c8ca21af33
Why do we need an orchestrator like Kestra instead of just running the code in a notebook?,"We need an orchestrator like Kestra because notebooks are fine for learning and quick experiments, but real workflows need things a notebook doesn’t provide well:

- **Scheduling**: run jobs automatically at the right time
- **Retries**: recover from failures
- **Monitoring / observability**: see what ran, what failed, and why
- **Secret management**: handle API keys and credentials safely
- **Chaining tasks reliably**: connect multiple steps in a workflow

Kestra is used to make those production-style workflows easier to manage. It also separates the **business logic** from the **orchestration logic**: your Python stays in a normal script, and Kestra just describes when and how to run it.

So the short answer is: **a notebook is good for exploration, but an orchestrator is for reliable, repeatable, production-like execution.**","Notebooks are great for learning and experimenting, but real AI workflows need more than a script that runs once: scheduling, retries, monitoring, secret management, and reliably chaining tasks together. That's what an orchestrator like Kestra provides.

In this module Kestra is also the vehicle for the AI techniques the course is teaching: AI Copilot to generate flows from natural language, RAG to ground responses in real data, and AI agents that decide which tools to call. The goal is to see how AI fits into production-style workflows, not just notebook cells.

Kestra's AI plugins also work with any major provider (OpenAI, Gemini, Anthropic, and more), so you can swap providers in a flow without changing anything else. See the [module intro](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/01-intro.md) for the full motivation.",193612db63
What does Kestra add to an AI workflow besides executing a script one time?,"Kestra adds orchestration around the script: scheduling, retries, monitoring, secret management, and reliably chaining tasks together.

So it’s more than just running a script once — it helps run AI workflows in a production-style way.","Notebooks are great for learning and experimenting, but real AI workflows need more than a script that runs once: scheduling, retries, monitoring, secret management, and reliably chaining tasks together. That's what an orchestrator like Kestra provides.

In this module Kestra is also the vehicle for the AI techniques the course is teaching: AI Copilot to generate flows from natural language, RAG to ground responses in real data, and AI agents that decide which tools to call. The goal is to see how AI fits into production-style workflows, not just notebook cells.

Kestra's AI plugins also work with any major provider (OpenAI, Gemini, Anthropic, and more), so you can swap providers in a flow without changing anything else. See the [module intro](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/03-orchestration/lessons/01-intro.md) for the full motivation.",193612db63
